time,raw,threshold,reached,profile,capacity,current_ma,status
09:40:50,80,80,0,2,97,850,Charging
09:40:51,80,80,0,2,97,850,Charging
09:40:51,80,80,0,2,97,850,Charging
09:40:52,80,80,0,2,97,850,Charging
09:40:52,80,80,0,2,97,850,Charging
09:40:53,80,80,0,2,97,850,Charging
09:40:53,80,80,0,2,97,850,Charging
09:40:54,80,80,0,2,97,850,Charging
09:40:54,80,80,0,2,97,850,Charging
09:40:55,80,80,0,2,97,850,Charging
09:40:55,80,80,0,2,97,850,Charging
09:40:56,80,80,0,2,97,850,Charging
09:40:56,80,80,0,2,97,850,Charging
09:40:57,80,80,0,2,97,850,Charging
09:40:57,80,80,0,2,97,850,Charging
09:40:58,80,80,0,2,97,850,Charging
09:40:58,80,80,0,2,97,850,Charging
09:40:59,80,80,0,2,97,850,Charging
09:40:59,80,80,0,2,97,850,Charging
09:41:00,80,80,0,2,97,850,Charging
09:41:00,80,80,0,2,97,850,Charging
09:41:01,80,80,0,2,97,850,Charging
09:41:01,80,80,0,2,97,850,Charging
09:41:02,80,80,0,2,97,850,Charging
09:41:02,80,80,0,2,97,850,Charging
09:41:03,80,80,0,2,97,850,Charging
09:41:03,80,80,0,2,97,850,Charging
09:41:04,80,80,0,2,97,850,Charging
09:41:04,80,80,0,2,97,850,Charging
09:41:05,80,80,0,2,97,850,Charging
09:41:05,80,80,0,2,97,850,Charging
09:41:06,80,80,0,2,97,816,Charging
09:41:06,80,80,0,2,97,816,Charging
09:41:07,80,80,0,2,97,816,Charging
09:41:07,80,80,0,2,97,816,Charging
09:41:08,80,80,0,2,97,816,Charging
09:41:08,80,80,0,2,97,816,Charging
09:41:09,80,80,0,2,97,816,Charging
09:41:09,80,80,0,2,97,816,Charging
09:41:10,80,80,0,2,97,816,Charging
09:41:10,80,80,0,2,97,816,Charging
09:41:11,80,80,0,2,97,816,Charging
09:41:11,80,80,0,2,97,816,Charging
09:41:12,80,80,0,2,97,816,Charging
09:41:12,80,80,0,2,97,816,Charging
09:41:13,80,80,0,2,97,816,Charging
09:41:13,80,80,0,2,97,816,Charging
09:41:14,80,80,0,2,97,816,Charging
09:41:14,80,80,0,2,97,816,Charging
09:41:15,80,80,0,2,97,816,Charging
09:41:15,80,80,0,2,97,816,Charging
09:41:16,80,80,0,2,97,816,Charging
09:41:16,80,80,0,2,97,816,Charging
09:41:17,80,80,0,2,97,816,Charging
09:41:17,80,80,0,2,97,816,Charging
09:41:18,80,80,0,2,97,816,Charging
09:41:18,80,80,0,2,97,816,Charging
09:41:19,80,80,0,2,97,816,Charging
09:41:19,80,80,0,2,97,816,Charging
09:41:20,80,80,0,2,97,816,Charging
09:41:20,80,80,0,2,97,816,Charging
09:41:21,80,80,0,2,97,816,Charging
09:41:21,80,80,0,2,97,816,Charging
09:41:22,80,80,0,2,97,816,Charging
09:41:22,80,80,0,2,97,816,Charging
09:41:23,80,80,0,2,97,816,Charging
09:41:23,80,80,0,2,97,816,Charging
09:41:24,80,80,0,2,97,816,Charging
09:41:24,80,80,0,2,97,816,Charging
09:41:25,80,80,0,2,97,816,Charging
09:41:25,80,80,0,2,97,816,Charging
09:41:26,80,80,0,2,97,816,Charging
09:41:26,80,80,0,2,97,816,Charging
09:41:27,80,80,0,2,97,816,Charging
09:41:27,80,80,0,2,97,816,Charging
09:41:28,80,80,0,2,97,816,Charging
09:41:28,80,80,0,2,97,816,Charging
09:41:29,80,80,0,2,97,816,Charging
09:41:29,80,80,0,2,97,816,Charging
09:41:30,80,80,0,2,97,816,Charging
09:41:30,80,80,0,2,97,816,Charging
09:41:31,80,80,0,2,97,816,Charging
09:41:31,80,80,0,2,97,816,Charging
09:41:32,80,80,0,2,97,816,Charging
09:41:32,80,80,0,2,97,816,Charging
09:41:33,80,80,0,2,97,816,Charging
09:41:33,80,80,0,2,97,816,Charging
09:41:34,80,80,0,2,97,816,Charging
09:41:34,80,80,0,2,97,816,Charging
09:41:35,80,80,0,2,97,816,Charging
09:41:35,80,80,0,2,97,816,Charging
09:41:36,80,80,0,2,97,816,Charging
09:41:36,80,80,0,2,97,816,Charging
09:41:37,80,80,0,2,97,816,Charging
09:41:37,80,80,0,2,97,816,Charging
09:41:38,80,80,0,2,97,816,Charging
09:41:38,80,80,0,2,97,816,Charging
09:41:39,80,80,0,2,97,816,Charging
09:41:39,80,80,0,2,97,816,Charging
09:41:40,80,80,0,2,97,816,Charging
09:41:40,80,80,0,2,97,816,Charging
09:41:41,80,80,0,2,97,816,Charging
09:41:41,80,80,0,2,97,816,Charging
09:41:42,80,80,0,2,97,816,Charging
09:41:42,80,80,0,2,97,816,Charging
09:41:43,80,80,0,2,97,816,Charging
09:41:43,80,80,0,2,97,816,Charging
09:41:44,80,80,0,2,97,816,Charging
09:41:44,80,80,0,2,97,816,Charging
09:41:45,80,80,0,2,97,816,Charging
09:41:45,80,80,0,2,97,816,Charging
09:41:46,80,80,0,2,97,816,Charging
09:41:46,80,80,0,2,97,816,Charging
09:41:47,80,80,0,2,97,816,Charging
09:41:47,80,80,0,2,97,816,Charging
09:41:48,80,80,0,2,97,816,Charging
09:41:48,80,80,0,2,97,816,Charging
09:41:49,80,80,0,2,97,816,Charging
09:41:49,80,80,0,2,97,816,Charging
09:41:50,80,80,0,2,97,816,Charging
09:41:50,80,80,0,2,97,816,Charging
09:41:51,80,80,0,2,97,816,Charging
09:41:51,80,80,0,2,97,816,Charging
09:41:52,80,80,0,2,97,816,Charging
09:41:52,80,80,0,2,97,816,Charging
09:41:53,80,80,0,2,97,816,Charging
09:41:53,80,80,0,2,97,816,Charging
09:41:54,80,80,0,2,97,816,Charging
09:41:54,80,80,0,2,97,816,Charging
09:41:55,80,80,0,2,97,816,Charging
09:41:55,80,80,0,2,97,816,Charging
09:41:56,80,80,0,2,97,816,Charging
09:41:56,80,80,0,2,97,816,Charging
09:41:57,80,80,0,2,97,816,Charging
09:41:57,80,80,0,2,97,816,Charging
09:41:58,80,80,0,2,97,816,Charging
09:41:58,80,80,0,2,97,816,Charging
09:41:59,80,80,0,2,97,816,Charging
09:41:59,80,80,0,2,97,816,Charging
09:42:00,80,80,0,2,97,816,Charging
09:42:00,80,80,0,2,97,816,Charging
09:42:01,80,80,0,2,97,816,Charging
09:42:01,80,80,0,2,97,816,Charging
09:42:02,80,80,0,2,97,816,Charging
09:42:02,80,80,0,2,97,816,Charging
09:42:03,80,80,0,2,97,816,Charging
09:42:03,80,80,0,2,97,816,Charging
09:42:04,80,80,0,2,97,816,Charging
09:42:04,80,80,0,2,97,816,Charging
09:42:05,80,80,0,2,97,816,Charging
09:42:05,80,80,0,2,97,816,Charging
09:42:06,80,80,0,2,97,816,Charging
09:42:06,80,80,0,2,97,816,Charging
09:42:07,80,80,0,2,97,816,Charging
09:42:07,80,80,0,2,97,816,Charging
09:42:08,80,80,0,2,97,816,Charging
09:42:08,80,80,0,2,97,816,Charging
09:42:09,80,80,0,2,97,816,Charging
09:42:09,80,80,0,2,97,816,Charging
09:42:10,80,80,0,2,97,816,Charging
09:42:10,80,80,0,2,97,816,Charging
09:42:11,80,80,0,2,97,816,Charging
09:42:11,80,80,0,2,97,816,Charging
09:42:12,80,80,0,2,97,816,Charging
09:42:12,80,80,0,2,97,816,Charging
09:42:13,80,80,0,2,97,816,Charging
09:42:13,80,80,0,2,97,816,Charging
09:42:14,80,80,0,2,97,816,Charging
09:42:14,80,80,0,2,97,816,Charging
09:42:15,80,80,0,2,97,816,Charging
09:42:15,80,80,0,2,97,816,Charging
09:42:16,80,80,0,2,97,816,Charging
09:42:16,80,80,0,2,97,816,Charging
09:42:17,80,80,0,2,97,782,Charging
09:42:17,80,80,0,2,97,782,Charging
09:42:18,80,80,0,2,97,782,Charging
09:42:18,80,80,0,2,97,782,Charging
09:42:19,80,80,0,2,97,782,Charging
09:42:19,80,80,0,2,97,782,Charging
09:42:20,80,80,0,2,97,782,Charging
09:42:20,80,80,0,2,97,782,Charging
09:42:21,80,80,0,2,97,782,Charging
09:42:21,80,80,0,2,97,782,Charging
09:42:22,80,80,0,2,97,782,Charging
09:42:22,80,80,0,2,97,782,Charging
09:42:23,80,80,0,2,97,782,Charging
09:42:23,80,80,0,2,97,782,Charging
09:42:24,80,80,0,2,97,782,Charging
09:42:24,80,80,0,2,97,782,Charging
09:42:25,80,80,0,2,97,782,Charging
09:42:25,80,80,0,2,97,782,Charging
09:42:26,80,80,0,2,97,782,Charging
09:42:26,80,80,0,2,97,782,Charging
09:42:27,80,80,0,2,97,782,Charging
09:42:27,80,80,0,2,97,782,Charging
09:42:28,80,80,0,2,97,782,Charging
09:42:28,80,80,0,2,97,782,Charging
09:42:29,80,80,0,2,97,782,Charging
09:42:29,80,80,0,2,97,782,Charging
09:42:30,80,80,0,2,97,782,Charging
09:42:30,80,80,0,2,97,782,Charging
09:42:31,80,80,0,2,97,782,Charging
09:42:31,80,80,0,2,97,782,Charging
09:42:32,80,80,0,2,97,782,Charging
09:42:32,80,80,0,2,97,782,Charging
09:42:33,80,80,0,2,97,782,Charging
09:42:33,80,80,0,2,97,782,Charging
09:42:34,80,80,0,2,97,782,Charging
09:42:34,80,80,0,2,97,782,Charging
09:42:35,80,80,0,2,97,782,Charging
09:42:35,80,80,0,2,97,782,Charging
09:42:36,80,80,0,2,97,782,Charging
09:42:36,80,80,0,2,97,782,Charging
09:42:37,80,80,0,2,97,782,Charging
09:42:37,80,80,0,2,97,782,Charging
09:42:38,80,80,0,2,97,782,Charging
09:42:38,80,80,0,2,97,782,Charging
09:42:39,80,80,0,2,97,782,Charging
09:42:39,80,80,0,2,97,782,Charging
09:42:40,80,80,0,2,97,782,Charging
09:42:40,80,80,0,2,97,782,Charging
09:42:41,80,80,0,2,97,782,Charging
09:42:41,80,80,0,2,97,782,Charging
09:42:42,80,80,0,2,97,782,Charging
09:42:42,80,80,0,2,97,782,Charging
09:42:43,80,80,0,2,97,782,Charging
09:42:43,80,80,0,2,97,782,Charging
09:42:44,80,80,0,2,97,782,Charging
09:42:44,80,80,0,2,97,782,Charging
09:42:45,80,80,0,2,97,782,Charging
09:42:45,80,80,0,2,97,782,Charging
09:42:46,80,80,0,2,97,782,Charging
09:42:46,80,80,0,2,97,782,Charging
09:42:47,80,80,0,2,97,782,Charging
09:42:47,80,80,0,2,97,782,Charging
09:42:48,80,80,0,2,97,782,Charging
09:42:48,80,80,0,2,97,782,Charging
09:42:49,80,80,0,2,98,782,Charging
09:42:49,80,80,0,2,98,782,Charging
09:42:50,80,80,0,2,98,782,Charging
09:42:50,80,80,0,2,98,782,Charging
09:42:51,80,80,0,2,98,782,Charging
09:42:51,80,80,0,2,98,782,Charging
09:42:52,80,80,0,2,98,782,Charging
09:42:52,80,80,0,2,98,782,Charging
09:42:53,80,80,0,2,98,748,Charging
09:42:53,80,80,0,2,98,748,Charging
09:42:54,80,80,0,2,98,748,Charging
09:42:54,80,80,0,2,98,748,Charging
09:42:55,80,80,0,2,98,748,Charging
09:42:55,80,80,0,2,98,748,Charging
09:42:56,80,80,0,2,98,748,Charging
09:42:56,80,80,0,2,98,748,Charging
09:42:57,80,80,0,2,98,748,Charging
09:42:57,80,80,0,2,98,748,Charging
09:42:58,80,80,0,2,98,748,Charging
09:42:58,80,80,0,2,98,748,Charging
09:42:59,80,80,0,2,98,748,Charging
09:42:59,80,80,0,2,98,748,Charging
09:43:00,80,80,0,2,98,748,Charging
09:43:00,80,80,0,2,98,748,Charging
09:43:01,80,80,0,2,98,748,Charging
09:43:01,80,80,0,2,98,748,Charging
09:43:02,80,80,0,2,98,748,Charging
09:43:02,80,80,0,2,98,748,Charging
09:43:03,80,80,0,2,98,748,Charging
09:43:03,80,80,0,2,98,748,Charging
09:43:04,80,80,0,2,98,748,Charging
09:43:04,80,80,0,2,98,748,Charging
09:43:05,80,80,0,2,98,748,Charging
09:43:05,80,80,0,2,98,748,Charging
09:43:06,80,80,0,2,98,748,Charging
09:43:06,80,80,0,2,98,748,Charging
09:43:07,80,80,0,2,98,748,Charging
09:43:07,80,80,0,2,98,748,Charging
09:43:08,80,80,0,2,98,748,Charging
09:43:08,80,80,0,2,98,748,Charging
09:43:09,80,80,0,2,98,748,Charging
09:43:09,80,80,0,2,98,748,Charging
09:43:10,80,80,0,2,98,748,Charging
09:43:10,80,80,0,2,98,748,Charging
09:43:11,80,80,0,2,98,748,Charging
09:43:11,80,80,0,2,98,748,Charging
09:43:12,80,80,0,2,98,748,Charging
09:43:12,80,80,0,2,98,748,Charging
09:43:13,80,80,0,2,98,748,Charging
09:43:13,80,80,0,2,98,748,Charging
09:43:14,80,80,0,2,98,748,Charging
09:43:14,80,80,0,2,98,748,Charging
09:43:15,80,80,0,2,98,748,Charging
09:43:15,80,80,0,2,98,748,Charging
09:43:16,80,80,0,2,98,748,Charging
09:43:16,80,80,0,2,98,748,Charging
09:43:17,80,80,0,2,98,748,Charging
09:43:17,80,80,0,2,98,748,Charging
09:43:18,80,80,0,2,98,748,Charging
09:43:18,80,80,0,2,98,748,Charging
09:43:19,80,80,0,2,98,748,Charging
09:43:19,80,80,0,2,98,748,Charging
09:43:20,80,80,0,2,98,748,Charging
09:43:20,80,80,0,2,98,748,Charging
09:43:21,80,80,0,2,98,748,Charging
09:43:22,80,80,0,2,98,748,Charging
09:43:22,80,80,0,2,98,0,Not charging
09:43:23,80,80,0,2,98,0,Not charging
09:43:23,80,80,0,2,98,680,Charging
09:43:24,80,80,0,2,98,680,Charging
09:43:24,80,80,0,2,98,748,Charging
09:43:25,80,80,0,2,98,748,Charging
09:43:25,80,80,0,2,98,748,Charging
09:43:26,80,80,0,2,98,748,Charging
09:43:26,80,80,0,2,98,748,Charging
09:43:27,80,80,0,2,98,748,Charging
09:43:27,80,80,0,2,98,748,Charging
09:43:28,80,80,0,2,98,748,Charging
09:43:28,80,80,0,2,98,748,Charging
09:43:29,80,80,0,2,98,748,Charging
09:43:29,80,80,0,2,98,748,Charging
09:43:30,80,80,0,2,98,748,Charging
09:43:30,80,80,0,2,98,748,Charging
09:43:31,80,80,0,2,98,748,Charging
09:43:31,80,80,0,2,98,748,Charging
09:43:32,80,80,0,2,98,748,Charging
09:43:32,80,80,0,2,98,748,Charging
09:43:33,80,80,0,2,98,748,Charging
09:43:33,80,80,0,2,98,748,Charging
09:43:34,80,80,0,2,98,748,Charging
09:43:34,80,80,0,2,98,748,Charging
09:43:35,80,80,0,2,98,748,Charging
09:43:35,80,80,0,2,98,748,Charging
09:43:36,80,80,0,2,98,748,Charging
09:43:36,80,80,0,2,98,748,Charging
09:43:37,80,80,0,2,98,748,Charging
09:43:37,80,80,0,2,98,748,Charging
09:43:38,80,80,0,2,98,748,Charging
09:43:38,80,80,0,2,98,748,Charging
09:43:39,80,80,0,2,98,748,Charging
09:43:39,80,80,0,2,98,748,Charging
09:43:40,80,80,0,2,98,748,Charging
09:43:40,80,80,0,2,98,748,Charging
09:43:41,80,80,0,2,98,748,Charging
09:43:41,80,80,0,2,98,748,Charging
09:43:42,80,80,0,2,98,748,Charging
09:43:42,80,80,0,2,98,748,Charging
09:43:43,80,80,0,2,98,748,Charging
09:43:43,80,80,0,2,98,748,Charging
09:43:44,80,80,0,2,98,748,Charging
09:43:44,80,80,0,2,98,748,Charging
09:43:45,80,80,0,2,98,748,Charging
09:43:45,80,80,0,2,98,0,Not charging
09:43:46,80,80,0,2,98,0,Not charging
09:43:46,80,80,0,2,98,680,Charging
09:43:47,80,80,0,2,98,680,Charging
09:43:47,80,80,0,2,98,714,Charging
09:43:48,80,80,0,2,98,714,Charging
09:43:48,80,80,0,2,98,714,Charging
09:43:49,80,80,0,2,98,714,Charging
09:43:49,80,80,0,2,98,714,Charging
09:43:50,80,80,0,2,98,714,Charging
09:43:50,80,80,0,2,98,714,Charging
09:43:51,80,80,0,2,98,714,Charging
09:43:51,80,80,0,2,98,714,Charging
09:43:52,80,80,0,2,98,714,Charging
09:43:52,80,80,0,2,98,714,Charging
09:43:53,80,80,0,2,98,714,Charging
09:43:53,80,80,0,2,98,714,Charging
09:43:54,80,80,0,2,98,714,Charging
09:43:54,80,80,0,2,98,714,Charging
09:43:55,80,80,0,2,98,714,Charging
09:43:55,80,80,0,2,98,714,Charging
09:43:56,80,80,0,2,98,714,Charging
09:43:56,80,80,0,2,98,714,Charging
09:43:57,80,80,0,2,98,714,Charging
09:43:57,80,80,0,2,98,714,Charging
09:43:58,80,80,0,2,98,714,Charging
09:43:58,80,80,0,2,98,714,Charging
09:43:59,80,80,0,2,98,714,Charging
09:43:59,80,80,0,2,98,714,Charging
09:44:00,80,80,0,2,98,714,Charging
09:44:00,80,80,0,2,98,714,Charging
09:44:01,80,80,0,2,98,714,Charging
09:44:01,80,80,0,2,98,714,Charging
09:44:02,80,80,0,2,98,714,Charging
09:44:02,80,80,0,2,98,714,Charging
09:44:03,80,80,0,2,98,714,Charging
09:44:03,80,80,0,2,98,714,Charging
09:44:04,80,80,0,2,98,714,Charging
09:44:04,80,80,0,2,98,714,Charging
09:44:05,80,80,0,2,98,714,Charging
09:44:05,80,80,0,2,98,714,Charging
09:44:06,80,80,0,2,98,714,Charging
09:44:06,80,80,0,2,98,714,Charging
09:44:07,80,80,0,2,98,714,Charging
09:44:07,80,80,0,2,98,714,Charging
09:44:08,80,80,0,2,98,714,Charging
09:44:08,80,80,0,2,98,714,Charging
09:44:09,80,80,0,2,98,714,Charging
09:44:09,80,80,0,2,98,714,Charging
09:44:10,80,80,0,2,98,714,Charging
09:44:10,80,80,0,2,98,714,Charging
09:44:11,80,80,0,2,98,714,Charging
09:44:11,80,80,0,2,98,714,Charging
09:44:12,80,80,0,2,98,714,Charging
09:44:12,80,80,0,2,98,714,Charging
09:44:13,80,80,0,2,98,714,Charging
09:44:13,80,80,0,2,98,714,Charging
09:44:14,80,80,0,2,98,714,Charging
09:44:14,80,80,0,2,98,714,Charging
09:44:15,80,80,0,2,98,714,Charging
09:44:15,80,80,0,2,98,714,Charging
09:44:16,80,80,0,2,98,714,Charging
09:44:16,80,80,0,2,98,714,Charging
09:44:17,80,80,0,2,98,714,Charging
09:44:17,80,80,0,2,98,714,Charging
09:44:18,80,80,0,2,98,714,Charging
09:44:18,80,80,0,2,98,714,Charging
09:44:19,80,80,0,2,98,714,Charging
09:44:19,80,80,0,2,98,714,Charging
09:44:20,80,80,0,2,98,714,Charging
09:44:20,80,80,0,2,98,714,Charging
09:44:21,80,80,0,2,98,714,Charging
09:44:21,80,80,0,2,98,714,Charging
09:44:22,80,80,0,2,98,714,Charging
09:44:22,80,80,0,2,98,714,Charging
09:44:23,80,80,0,2,98,714,Charging
09:44:23,80,80,0,2,98,714,Charging
09:44:24,80,80,0,2,98,714,Charging
09:44:24,80,80,0,2,98,714,Charging
09:44:25,80,80,0,2,98,714,Charging
09:44:25,80,80,0,2,98,714,Charging
09:44:26,80,80,0,2,98,714,Charging
09:44:26,80,80,0,2,98,714,Charging
09:44:27,80,80,0,2,98,714,Charging
09:44:27,80,80,0,2,98,714,Charging
09:44:28,80,80,0,2,98,714,Charging
09:44:28,80,80,0,2,98,714,Charging
09:44:29,80,80,0,2,98,714,Charging
09:44:29,80,80,0,2,98,714,Charging
09:44:30,80,80,0,2,98,714,Charging
09:44:30,80,80,0,2,98,714,Charging
09:44:31,80,80,0,2,98,714,Charging
09:44:31,80,80,0,2,98,714,Charging
09:44:32,80,80,0,2,98,714,Charging
09:44:32,80,80,0,2,98,714,Charging
09:44:33,80,80,0,2,98,714,Charging
09:44:33,80,80,0,2,98,714,Charging
09:44:34,80,80,0,2,98,714,Charging
09:44:34,80,80,0,2,98,714,Charging
09:44:35,80,80,0,2,98,714,Charging
09:44:35,80,80,0,2,98,714,Charging
09:44:36,80,80,0,2,98,714,Charging
09:44:36,80,80,0,2,98,714,Charging
09:44:37,80,80,0,2,98,714,Charging
09:44:37,80,80,0,2,98,714,Charging
09:44:38,80,80,0,2,98,714,Charging
09:44:38,80,80,0,2,98,714,Charging
09:44:39,80,80,0,2,98,714,Charging
09:44:39,80,80,0,2,98,714,Charging
09:44:40,80,80,0,2,98,714,Charging
09:44:40,80,80,0,2,98,714,Charging
09:44:41,80,80,0,2,98,714,Charging
09:44:41,80,80,0,2,98,714,Charging
09:44:42,80,80,0,2,98,714,Charging
09:44:42,80,80,0,2,98,714,Charging
09:44:43,80,80,0,2,98,714,Charging
09:44:43,80,80,0,2,98,714,Charging
09:44:44,80,80,0,2,98,714,Charging
09:44:44,80,80,0,2,98,714,Charging
09:44:45,80,80,0,2,98,714,Charging
09:44:45,80,80,0,2,98,714,Charging
09:44:46,80,80,0,2,98,714,Charging
09:44:46,80,80,0,2,98,714,Charging
09:44:47,80,80,0,2,98,714,Charging
09:44:47,80,80,0,2,98,714,Charging
09:44:48,80,80,0,2,98,714,Charging
09:44:48,80,80,0,2,98,714,Charging
09:44:49,80,80,0,2,98,714,Charging
09:44:49,80,80,0,2,98,714,Charging
09:44:50,80,80,0,2,98,714,Charging
09:44:50,80,80,0,2,98,714,Charging
09:44:51,80,80,0,2,98,714,Charging
09:44:51,80,80,0,2,98,714,Charging
09:44:52,80,80,0,2,98,714,Charging
09:44:52,80,80,0,2,98,714,Charging
09:44:53,80,80,0,2,98,714,Charging
09:44:53,80,80,0,2,98,714,Charging
09:44:54,80,80,0,2,98,714,Charging
09:44:54,80,80,0,2,98,714,Charging
09:44:55,80,80,0,2,98,714,Charging
09:44:55,80,80,0,2,98,714,Charging
09:44:56,80,80,0,2,98,714,Charging
09:44:56,80,80,0,2,98,714,Charging
09:44:57,80,80,0,2,98,714,Charging
09:44:57,80,80,0,2,98,714,Charging
09:44:58,80,80,0,2,98,714,Charging
09:44:58,80,80,0,2,98,714,Charging
09:44:59,80,80,0,2,98,714,Charging
09:44:59,80,80,0,2,98,714,Charging
09:45:00,80,80,0,2,98,714,Charging
09:45:00,80,80,0,2,98,714,Charging
09:45:01,80,80,0,2,98,714,Charging
09:45:01,80,80,0,2,98,714,Charging
09:45:02,80,80,0,2,98,714,Charging
09:45:02,80,80,0,2,98,714,Charging
09:45:03,80,80,0,2,98,714,Charging
09:45:03,80,80,0,2,98,714,Charging
09:45:04,80,80,0,2,98,714,Charging
09:45:04,80,80,0,2,98,714,Charging
09:45:05,80,80,0,2,98,714,Charging
09:45:05,80,80,0,2,98,714,Charging
09:45:06,80,80,0,2,98,714,Charging
09:45:06,80,80,0,2,98,714,Charging
09:45:07,80,80,0,2,98,714,Charging
09:45:07,80,80,0,2,98,714,Charging
09:45:08,80,80,0,2,98,714,Charging
09:45:08,80,80,0,2,98,714,Charging
09:45:09,80,80,0,2,98,714,Charging
09:45:09,80,80,0,2,98,714,Charging
09:45:10,80,80,0,2,98,714,Charging
09:45:10,80,80,0,2,98,714,Charging
09:45:11,80,80,0,2,98,714,Charging
09:45:11,80,80,0,2,98,714,Charging
09:45:12,80,80,0,2,98,714,Charging
09:45:12,80,80,0,2,98,714,Charging
09:45:13,80,80,0,2,98,714,Charging
09:45:13,80,80,0,2,98,714,Charging
09:45:14,80,80,0,2,98,714,Charging
09:45:14,80,80,0,2,98,714,Charging
09:45:15,80,80,0,2,98,714,Charging
09:45:15,80,80,0,2,98,714,Charging
09:45:16,80,80,0,2,98,714,Charging
09:45:16,80,80,0,2,98,714,Charging
09:45:17,80,80,0,2,98,714,Charging
09:45:17,80,80,0,2,98,714,Charging
09:45:18,80,80,0,2,98,714,Charging
09:45:18,80,80,0,2,98,714,Charging
09:45:19,80,80,0,2,98,714,Charging
09:45:19,80,80,0,2,98,714,Charging
09:45:20,80,80,0,2,98,714,Charging
09:45:20,80,80,0,2,98,714,Charging
09:45:21,80,80,0,2,98,714,Charging
09:45:21,80,80,0,2,98,680,Charging
09:45:22,80,80,0,2,98,680,Charging
09:45:22,80,80,0,2,98,680,Charging
09:45:23,80,80,0,2,98,680,Charging
09:45:23,80,80,0,2,98,680,Charging
09:45:24,80,80,0,2,98,680,Charging
09:45:24,80,80,0,2,98,680,Charging
09:45:25,80,80,0,2,98,680,Charging
09:45:25,80,80,0,2,98,680,Charging
09:45:26,80,80,0,2,98,680,Charging
09:45:26,80,80,0,2,98,680,Charging
09:45:27,80,80,0,2,98,680,Charging
09:45:27,80,80,0,2,98,680,Charging
09:45:28,80,80,0,2,98,680,Charging
09:45:28,80,80,0,2,98,680,Charging
09:45:29,80,80,0,2,98,680,Charging
09:45:29,80,80,0,2,99,680,Charging
09:45:30,80,80,0,2,99,680,Charging
09:45:30,80,80,0,2,99,680,Charging
09:45:31,80,80,0,2,99,680,Charging
09:45:31,80,80,0,2,99,680,Charging
09:45:32,80,80,0,2,99,680,Charging
09:45:32,80,80,0,2,99,680,Charging
09:45:33,80,80,0,2,99,680,Charging
09:45:33,80,80,0,2,99,680,Charging
09:45:34,80,80,0,2,99,680,Charging
09:45:34,80,80,0,2,99,680,Charging
09:45:35,80,80,0,2,99,680,Charging
09:45:35,80,80,0,2,99,680,Charging
09:45:36,80,80,0,2,99,680,Charging
09:45:36,80,80,0,2,99,680,Charging
09:45:37,80,80,0,2,99,680,Charging
09:45:37,80,80,0,2,99,680,Charging
09:45:38,80,80,0,2,99,680,Charging
09:45:38,80,80,0,2,99,680,Charging
09:45:39,80,80,0,2,99,680,Charging
09:45:39,80,80,0,2,99,680,Charging
09:45:40,80,80,0,2,99,680,Charging
09:45:40,80,80,0,2,99,680,Charging
09:45:41,80,80,0,2,99,680,Charging
09:45:41,80,80,0,2,99,680,Charging
09:45:42,80,80,0,2,99,680,Charging
09:45:42,80,80,0,2,99,680,Charging
09:45:43,80,80,0,2,99,680,Charging
09:45:43,80,80,0,2,99,680,Charging
09:45:44,80,80,0,2,99,680,Charging
09:45:44,80,80,0,2,99,680,Charging
09:45:45,80,80,0,2,99,680,Charging
09:45:45,80,80,0,2,99,680,Charging
09:45:46,80,80,0,2,99,680,Charging
09:45:46,80,80,0,2,99,680,Charging
09:45:47,80,80,0,2,99,680,Charging
09:45:47,80,80,0,2,99,680,Charging
09:45:48,80,80,0,2,99,680,Charging
09:45:48,80,80,0,2,99,680,Charging
09:45:49,80,80,0,2,99,680,Charging
09:45:49,80,80,0,2,99,680,Charging
09:45:50,80,80,0,2,99,680,Charging
09:45:50,80,80,0,2,99,680,Charging
09:45:51,80,80,0,2,99,680,Charging
09:45:51,80,80,0,2,99,680,Charging
09:45:52,80,80,0,2,99,680,Charging
09:45:52,80,80,0,2,99,680,Charging
09:45:53,80,80,0,2,99,680,Charging
09:45:53,80,80,0,2,99,680,Charging
09:45:54,80,80,0,2,99,680,Charging
09:45:54,80,80,0,2,99,680,Charging
09:45:55,80,80,0,2,99,680,Charging
09:45:55,80,80,0,2,99,680,Charging
09:45:56,80,80,0,2,99,680,Charging
09:45:56,80,80,0,2,99,680,Charging
09:45:57,80,80,0,2,99,680,Charging
09:45:57,80,80,0,2,99,680,Charging
09:45:58,80,80,0,2,99,680,Charging
09:45:58,80,80,0,2,99,680,Charging
09:45:59,80,80,0,2,99,680,Charging
09:45:59,80,80,0,2,99,680,Charging
09:46:00,80,80,0,2,99,680,Charging
09:46:00,80,80,0,2,99,680,Charging
09:46:01,80,80,0,2,99,680,Charging
09:46:01,80,80,0,2,99,680,Charging
09:46:02,80,80,0,2,99,680,Charging
09:46:02,80,80,0,2,99,680,Charging
09:46:03,80,80,0,2,99,680,Charging
09:46:03,80,80,0,2,99,680,Charging
09:46:04,80,80,0,2,99,680,Charging
09:46:04,80,80,0,2,99,680,Charging
09:46:05,80,80,0,2,99,680,Charging
09:46:05,80,80,0,2,99,680,Charging
09:46:06,80,80,0,2,99,680,Charging
09:46:06,80,80,0,2,99,680,Charging
09:46:07,80,80,0,2,99,680,Charging
09:46:07,80,80,0,2,99,680,Charging
09:46:08,80,80,0,2,99,680,Charging
