timestamp,raw,threshold,reached,profile,capacity,current_ma,voltage_uv,status
2026-08-30T10:43:44,80,80,0,2,76,1531,15564000,Discharging
2026-08-30T10:43:45,80,80,0,2,76,1599,15564000,Discharging
2026-08-30T10:43:46,80,80,0,2,76,1565,15564000,Discharging
2026-08-30T10:43:47,80,80,0,2,76,1497,15564000,Discharging
2026-08-30T10:43:48,80,80,0,2,76,1497,15564000,Discharging
2026-08-30T10:43:49,80,80,0,2,76,0,15552000,Not charging
2026-08-30T10:43:50,80,80,0,2,76,1666,15552000,Charging
2026-08-30T10:43:51,80,80,0,2,76,1972,15552000,Charging
2026-08-30T10:43:52,80,80,0,2,76,1972,15552000,Charging
2026-08-30T10:43:53,80,80,0,2,76,2006,16044000,Charging
2026-08-30T10:43:54,80,80,0,2,76,2006,16044000,Charging
2026-08-30T10:43:55,80,80,0,2,76,2006,16044000,Charging
2026-08-30T10:43:56,80,80,0,2,76,2006,16185000,Charging
2026-08-30T10:43:57,80,80,0,2,76,2006,16185000,Charging
2026-08-30T10:43:58,80,80,0,2,76,2006,16185000,Charging
2026-08-30T10:43:59,80,80,0,2,76,2006,16232000,Charging
2026-08-30T10:44:00,80,80,0,2,76,2006,16232000,Charging
2026-08-30T10:44:01,80,80,0,2,76,2006,16232000,Charging
2026-08-30T10:44:02,80,80,0,2,76,2006,16232000,Charging
2026-08-30T10:44:03,80,80,0,2,76,2006,16232000,Charging
2026-08-30T10:44:04,80,80,0,2,76,2006,16232000,Charging
2026-08-30T10:44:05,80,80,0,2,76,2006,16255000,Charging
2026-08-30T10:44:06,80,80,0,2,76,2006,16255000,Charging
2026-08-30T10:44:07,80,80,0,2,76,2006,16255000,Charging
2026-08-30T10:44:08,80,80,0,2,76,2006,16255000,Charging
2026-08-30T10:44:09,80,80,0,2,76,2006,16255000,Charging
2026-08-30T10:44:10,80,80,0,2,76,2006,16255000,Charging
2026-08-30T10:44:11,80,80,0,2,76,2006,16255000,Charging
2026-08-30T10:44:12,80,80,0,2,76,0,16279000,Not charging
2026-08-30T10:44:13,80,80,0,2,76,0,16279000,Not charging
2026-08-30T10:44:14,80,80,0,2,76,4012,16279000,Charging
2026-08-30T10:44:15,80,80,0,2,76,4692,16255000,Charging
2026-08-30T10:44:16,80,80,0,2,76,4624,16255000,Charging
2026-08-30T10:44:17,80,80,0,2,76,4590,16255000,Charging
2026-08-30T10:44:18,80,80,0,2,76,4556,16748000,Charging
2026-08-30T10:44:19,80,80,0,2,76,4522,16748000,Charging
2026-08-30T10:44:20,80,80,0,2,76,4454,16748000,Charging
2026-08-30T10:44:21,80,80,0,2,76,4454,16771000,Charging
2026-08-30T10:44:22,80,80,0,2,76,4420,16771000,Charging
2026-08-30T10:44:23,80,80,0,2,76,4352,16771000,Charging
2026-08-30T10:44:24,80,80,0,2,76,4352,16771000,Charging
2026-08-30T10:44:25,80,80,0,2,76,4318,16771000,Charging
2026-08-30T10:44:26,80,80,0,2,76,4318,16771000,Charging
2026-08-30T10:44:27,80,80,0,2,76,4250,16771000,Charging
2026-08-30T10:44:28,80,80,0,2,77,4250,16771000,Charging
2026-08-30T10:44:29,80,80,0,2,77,4250,16771000,Charging
2026-08-30T10:44:30,80,80,0,2,77,4216,16771000,Charging
2026-08-30T10:44:31,80,80,0,2,77,4182,16771000,Charging
2026-08-30T10:44:32,80,80,0,2,77,4182,16771000,Charging
2026-08-30T10:44:33,80,80,0,2,77,4148,16771000,Charging
2026-08-30T10:44:34,80,80,0,2,77,4148,16771000,Charging
2026-08-30T10:44:35,80,80,0,2,77,4114,16771000,Charging
2026-08-30T10:44:36,80,80,0,2,77,4114,16771000,Charging
2026-08-30T10:44:37,80,80,0,2,77,4080,16771000,Charging
2026-08-30T10:44:38,80,80,0,2,77,4080,16771000,Charging
2026-08-30T10:44:39,80,80,0,2,77,4080,16771000,Charging
2026-08-30T10:44:40,80,80,0,2,77,4046,16771000,Charging
2026-08-30T10:44:41,80,80,0,2,77,4046,16771000,Charging
2026-08-30T10:44:42,80,80,0,2,77,4046,16771000,Charging
2026-08-30T10:44:43,80,80,0,2,77,4012,16748000,Charging
2026-08-30T10:44:44,80,80,0,2,77,4012,16748000,Charging
2026-08-30T10:44:45,80,80,0,2,77,3978,16748000,Charging
2026-08-30T10:44:46,80,80,0,2,77,3978,16771000,Charging
2026-08-30T10:44:48,80,80,0,2,77,3978,16771000,Charging
2026-08-30T10:44:49,80,80,0,2,77,3978,16771000,Charging
2026-08-30T10:44:50,80,80,0,2,77,3944,16771000,Charging
2026-08-30T10:44:51,80,80,0,2,77,3944,16771000,Charging
2026-08-30T10:44:52,80,80,0,2,77,3944,16771000,Charging
2026-08-30T10:44:53,80,80,0,2,77,3944,16771000,Charging
2026-08-30T10:44:54,80,80,0,2,77,3910,16771000,Charging
2026-08-30T10:44:55,80,80,0,2,77,3910,16771000,Charging
2026-08-30T10:44:56,80,80,0,2,77,3910,16771000,Charging
2026-08-30T10:44:57,80,80,0,2,77,3876,16771000,Charging
2026-08-30T10:44:58,80,80,0,2,77,3876,16771000,Charging
2026-08-30T10:44:59,80,80,0,2,77,3876,16771000,Charging
2026-08-30T10:45:00,80,80,0,2,77,3876,16771000,Charging
2026-08-30T10:45:01,80,80,0,2,77,3876,16771000,Charging
2026-08-30T10:45:02,80,80,0,2,77,3842,16771000,Charging
2026-08-30T10:45:03,80,80,0,2,77,3842,16771000,Charging
2026-08-30T10:45:04,80,80,0,2,77,3842,16771000,Charging
2026-08-30T10:45:05,80,80,0,2,77,3842,16771000,Charging
2026-08-30T10:45:06,80,80,0,2,77,3842,16771000,Charging
2026-08-30T10:45:07,80,80,0,2,77,3808,16771000,Charging
2026-08-30T10:45:08,80,80,0,2,77,3808,16771000,Charging
2026-08-30T10:45:09,80,80,0,2,77,3808,16771000,Charging
2026-08-30T10:45:10,80,80,0,2,77,3808,16771000,Charging
2026-08-30T10:45:11,80,80,0,2,77,3808,16771000,Charging
2026-08-30T10:45:12,80,80,0,2,77,3808,16771000,Charging
2026-08-30T10:45:13,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:14,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:15,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:16,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:17,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:18,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:19,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:20,80,80,0,2,77,3774,16771000,Charging
2026-08-30T10:45:21,80,80,0,2,77,3740,16771000,Charging
2026-08-30T10:45:22,80,80,0,2,77,3740,16771000,Charging
2026-08-30T10:45:23,80,80,0,2,77,3740,16771000,Charging
2026-08-30T10:45:24,80,80,0,2,77,3706,16771000,Charging
2026-08-30T10:45:25,80,80,0,2,77,3706,16771000,Charging
2026-08-30T10:45:26,80,80,0,2,77,3706,16771000,Charging
2026-08-30T10:45:27,80,80,0,2,77,3706,16771000,Charging
2026-08-30T10:45:28,80,80,0,2,78,3706,16771000,Charging
2026-08-30T10:45:29,80,80,0,2,78,3706,16771000,Charging
2026-08-30T10:45:30,80,80,0,2,78,3706,16771000,Charging
2026-08-30T10:45:31,80,80,0,2,78,3706,16771000,Charging
2026-08-30T10:45:32,80,80,0,2,78,3706,16771000,Charging
2026-08-30T10:45:33,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:34,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:35,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:36,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:37,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:38,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:39,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:40,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:41,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:42,80,80,0,2,78,3672,16771000,Charging
2026-08-30T10:45:43,80,80,0,2,78,3638,16771000,Charging
2026-08-30T10:45:44,80,80,0,2,78,3638,16771000,Charging
2026-08-30T10:45:45,80,80,0,2,78,3638,16771000,Charging
2026-08-30T10:45:46,80,80,0,2,78,3638,16771000,Charging
2026-08-30T10:45:47,80,80,0,2,78,3638,16771000,Charging
2026-08-30T10:45:48,80,80,0,2,78,3638,16771000,Charging
2026-08-30T10:45:49,80,80,0,2,78,3638,16771000,Charging
2026-08-30T10:45:50,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:51,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:52,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:53,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:54,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:55,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:56,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:57,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:58,80,80,0,2,78,3604,16771000,Charging
2026-08-30T10:45:59,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:00,80,80,0,2,78,3570,16748000,Charging
2026-08-30T10:46:01,80,80,0,2,78,3570,16748000,Charging
2026-08-30T10:46:02,80,80,0,2,78,3570,16748000,Charging
2026-08-30T10:46:03,80,80,0,2,78,3570,16748000,Charging
2026-08-30T10:46:04,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:05,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:06,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:07,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:08,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:09,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:10,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:11,80,80,0,2,78,3570,16771000,Charging
2026-08-30T10:46:12,80,80,0,2,78,3536,16771000,Charging
2026-08-30T10:46:13,80,80,0,2,78,3536,16771000,Charging
2026-08-30T10:46:14,80,80,0,2,78,3536,16771000,Charging
2026-08-30T10:46:15,80,80,0,2,78,3536,16771000,Charging
2026-08-30T10:46:16,80,80,0,2,78,3536,16771000,Charging
